round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
108,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
108,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
108,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
108,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
108,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
108,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
108,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
108,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
108,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
108,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
108,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
108,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
108,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
108,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
108,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
108,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
108,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
108,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
108,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
108,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
108,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
108,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
108,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
108,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
108,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
108,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
108,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
108,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
108,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
108,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
108,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
108,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
108,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
108,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
108,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
108,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
108,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
108,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
108,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
108,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
108,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
108,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
108,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
108,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
108,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
108,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
108,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
108,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
108,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
108,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
108,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
108,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
108,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
109,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
109,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
109,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
109,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
109,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
109,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
109,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
109,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
109,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
109,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
109,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
109,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
109,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
109,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
109,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
109,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
109,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
109,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
109,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
109,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
109,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
109,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
109,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
109,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
109,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
109,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
109,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
109,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
109,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
109,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
109,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
109,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
109,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
109,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
109,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
109,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
109,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
109,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
109,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
109,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
109,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
109,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
109,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
109,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
109,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
109,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
109,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
109,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
109,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
109,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
109,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
109,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
109,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
109,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
109,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
109,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
109,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
109,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
109,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
109,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
109,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
109,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
109,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
109,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
109,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
109,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
109,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
109,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
109,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
109,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
109,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
109,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
109,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
109,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
109,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
109,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
109,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
109,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
109,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
109,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
110,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
110,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
110,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
110,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
110,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
110,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
110,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
110,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
110,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
110,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
110,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
110,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
110,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
110,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
110,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
110,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
110,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
110,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
110,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
110,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
110,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
110,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
110,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
110,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
110,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
110,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
110,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
110,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
110,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
110,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
110,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
110,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
110,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
110,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
110,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
110,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
110,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
110,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
110,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
110,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
110,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
110,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
110,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
110,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
110,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
110,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
110,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
110,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
110,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
110,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
110,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
110,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
110,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
110,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
110,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
110,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
110,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
110,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
110,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
110,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
110,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
110,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
110,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
110,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
110,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
110,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
110,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
110,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
110,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
110,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
110,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
110,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
110,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
110,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
110,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
110,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
110,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
110,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
110,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
110,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
111,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
111,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
111,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
111,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
111,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
111,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
111,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
111,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
111,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
111,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
111,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
111,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
111,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
111,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
111,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
111,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
111,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
111,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
111,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
111,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
111,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
111,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
111,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
111,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
111,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
111,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
111,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
111,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
111,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
111,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
111,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
111,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
111,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
111,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
111,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
111,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
111,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
111,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
111,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
111,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
111,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
111,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
111,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
111,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
111,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
111,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
111,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
111,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
111,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
111,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
111,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
111,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
111,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
111,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
111,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
111,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
111,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
111,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
111,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
111,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
111,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
111,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
111,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
111,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
111,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
111,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
111,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
111,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
111,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
111,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
111,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
111,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
111,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
111,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
111,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
111,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
111,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
111,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
111,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
111,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
112,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
112,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
112,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
112,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
112,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
112,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
112,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
112,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
112,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
112,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
112,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
112,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
112,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
112,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
112,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
112,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
112,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
112,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
112,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
112,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
112,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
112,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
112,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
112,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
112,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
112,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
112,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
112,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
112,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
112,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
112,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
112,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
112,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
112,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
112,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
112,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
112,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
112,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
112,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
112,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
112,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
112,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
112,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
112,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
112,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
112,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
112,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
112,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
112,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
112,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
112,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
112,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
112,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
112,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
112,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
112,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
112,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
112,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
112,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
112,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
112,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
112,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
112,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
112,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
112,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
112,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
112,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
112,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
112,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
112,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
112,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
112,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
112,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
112,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
112,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
112,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
112,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
112,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
112,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
112,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
113,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
113,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
113,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
113,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
113,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
113,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
113,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
113,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
113,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
113,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
113,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
113,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
113,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
113,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
113,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
113,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
113,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
113,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
113,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
113,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
113,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
113,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
113,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
113,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
113,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
113,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
113,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
113,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
113,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
113,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
113,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
113,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
113,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
113,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
113,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
113,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
113,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
113,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
113,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
113,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
113,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
113,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
113,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
113,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
113,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
113,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
113,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
113,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
113,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
113,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
113,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
113,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
113,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
113,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
113,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
113,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
113,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
113,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
113,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
113,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
113,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
113,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
113,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
